#th(º)				ph(º)			Eth(V/m)		Eth(º)		Eph(V/m)		Eph(º)
-1.460000000000000000e+02 -6.300000000000000000e+01 5.274587485122695786e-06 1.585792099999999891e+02 9.328042153505467344e-07 -1.449982200000000034e+02
-1.460000000000000000e+02 -6.000000000000000000e+01 5.431440170869060910e-06 1.601111600000000124e+02 1.017303409403027556e-06 -1.377391399999999919e+02
-1.460000000000000000e+02 -5.700000000000000000e+01 5.581873628478099620e-06 1.615404900000000055e+02 1.090259802263032787e-06 -1.320704200000000128e+02
-1.460000000000000000e+02 -5.400000000000000000e+01 5.722515794130353462e-06 1.629327399999999955e+02 1.144940716314773044e-06 -1.275835600000000056e+02
-1.460000000000000000e+02 -5.100000000000000000e+01 5.850709028300314558e-06 1.643426300000000140e+02 1.177202023663325013e-06 -1.239890699999999981e+02
-1.460000000000000000e+02 -4.800000000000000000e+01 5.964499410551767853e-06 1.658118900000000053e+02 1.185206432850613922e-06 -1.211054000000000030e+02
-1.460000000000000000e+02 -4.500000000000000000e+01 6.062524406558716268e-06 1.673693499999999972e+02 1.169078032496945434e-06 -1.188452599999999961e+02
-1.460000000000000000e+02 -4.200000000000000000e+01 6.143883895656576189e-06 1.690301399999999887e+02 1.130637797660721507e-06 -1.172117899999999935e+02
-1.460000000000000000e+02 -3.900000000000000000e+01 6.207932698526916455e-06 1.707971699999999942e+02 1.073174883684903216e-06 -1.163062099999999930e+02
-1.460000000000000000e+02 -3.600000000000000000e+01 6.254008972775648087e-06 1.726634200000000021e+02 1.001272987825911547e-06 -1.163451900000000023e+02
-1.460000000000000000e+02 -3.300000000000000000e+01 6.281198235278499933e-06 1.746145500000000084e+02 9.209445878584055322e-07 -1.176855400000000031e+02
-1.460000000000000000e+02 -3.000000000000000000e+01 6.288223944891725611e-06 1.766323700000000088e+02 8.400071834238950058e-07 -1.208294400000000053e+02
-1.460000000000000000e+02 -2.700000000000000000e+01 6.273400294804708776e-06 1.786989800000000059e+02 7.689515912671543117e-07 -1.263429600000000050e+02
-1.460000000000000000e+02 -2.400000000000000000e+01 6.234778082009768737e-06 -1.791997100000000103e+02 7.214030929760168819e-07 -1.345354499999999973e+02
-1.460000000000000000e+02 -2.100000000000000000e+01 6.170445204575078945e-06 -1.770707099999999912e+02 7.122148095461656505e-07 -1.448515600000000063e+02
-1.460000000000000000e+02 -1.800000000000000000e+01 6.078907010503661205e-06 -1.749114800000000116e+02 7.514948349289143785e-07 -1.556035699999999906e+02
-1.460000000000000000e+02 -1.500000000000000000e+01 5.959522997021422055e-06 -1.727084999999999866e+02 8.389112144028535771e-07 -1.649089800000000139e+02
-1.460000000000000000e+02 -1.200000000000000000e+01 5.812895291241751498e-06 -1.704370000000000118e+02 9.652037487629256766e-07 -1.718747199999999964e+02
-1.460000000000000000e+02 -9.000000000000000000e+00 5.641219519952449223e-06 -1.680615699999999890e+02 1.118106056643846986e-06 -1.766094400000000064e+02
-1.460000000000000000e+02 -6.000000000000000000e+00 5.448419015604204113e-06 -1.655380999999999858e+02 1.286146677037624226e-06 -1.796188899999999933e+02
-1.460000000000000000e+02 -3.000000000000000000e+00 5.240117194154071408e-06 -1.628169300000000135e+02 1.459702998013360725e-06 1.785923799999999915e+02
-1.460000000000000000e+02 -1.272221899999999966e-14 5.023495296896777644e-06 -1.598480099999999879e+02 1.630823646583284813e-06 1.776364399999999932e+02
-1.460000000000000000e+02 3.000000000000000000e+00 4.806788350871062175e-06 -1.565873899999999992e+02 1.793085505807643027e-06 1.772424399999999878e+02
-1.460000000000000000e+02 6.000000000000000000e+00 4.598752108916994731e-06 -1.530060900000000004e+02 1.941507175643157036e-06 1.772269599999999912e+02
-1.460000000000000000e+02 9.000000000000000000e+00 4.407872258116109293e-06 -1.490993499999999869e+02 2.072554692786020569e-06 1.774665999999999997e+02
-1.460000000000000000e+02 1.200000000000000000e+01 4.241514929576357865e-06 -1.448942900000000122e+02 2.184089847043436371e-06 1.778772899999999879e+02
-1.460000000000000000e+02 1.500000000000000000e+01 4.105135531763464802e-06 -1.404525099999999895e+02 2.275286028384130479e-06 1.784015799999999956e+02
-1.460000000000000000e+02 1.800000000000000000e+01 4.001672106044891457e-06 -1.358646799999999928e+02 2.346407834200889040e-06 1.789995800000000088e+02
-1.460000000000000000e+02 2.100000000000000000e+01 3.931293786856813705e-06 -1.312363200000000063e+02 2.398570566313179373e-06 1.796452800000000138e+02
-1.460000000000000000e+02 2.400000000000000000e+01 3.891665461260999133e-06 -1.266683900000000023e+02 2.433408383854874236e-06 -1.796759399999999971e+02
-1.460000000000000000e+02 2.700000000000000000e+01 3.878550942304571595e-06 -1.222402500000000032e+02 2.452759689238212596e-06 -1.789675699999999949e+02
-1.460000000000000000e+02 3.000000000000000000e+01 3.886677444390994126e-06 -1.179991600000000034e+02 2.458388411219528956e-06 -1.782221199999999897e+02
-1.460000000000000000e+02 3.300000000000000000e+01 3.910551412639846803e-06 -1.139590500000000048e+02 2.451782833808752413e-06 -1.774198700000000031e+02
-1.460000000000000000e+02 3.600000000000000000e+01 3.945054434024198271e-06 -1.101068300000000022e+02 2.434022003929324521e-06 -1.765295199999999909e+02
-1.460000000000000000e+02 3.900000000000000000e+01 3.985841273681571123e-06 -1.064118399999999980e+02 2.405761109568263992e-06 -1.755093799999999931e+02
-1.460000000000000000e+02 4.200000000000000000e+01 4.029373259867375713e-06 -1.028353000000000037e+02 2.367282022413435493e-06 -1.743097999999999956e+02
-1.460000000000000000e+02 4.500000000000000000e+01 4.072921127368571653e-06 -9.933809300000000064e+01 2.318627593463742235e-06 -1.728761599999999987e+02
-1.460000000000000000e+02 4.800000000000000000e+01 4.114314629903808888e-06 -9.588500600000000418e+01 2.259763554211799405e-06 -1.711534900000000050e+02
-1.460000000000000000e+02 5.100000000000000000e+01 4.151815060996919447e-06 -9.244733899999999949e+01 2.190685330054161813e-06 -1.690903399999999976e+02
-1.460000000000000000e+02 5.400000000000000000e+01 4.183930868228407129e-06 -8.900226800000000082e+01 2.111545771664351383e-06 -1.666432800000000043e+02
-1.460000000000000000e+02 5.700000000000000000e+01 4.209393247005016607e-06 -8.553222399999999936e+01 2.022616286768304533e-06 -1.637792499999999905e+02
-1.460000000000000000e+02 6.000000000000000000e+01 4.227231186847845459e-06 -8.202366299999999910e+01 1.924205714143917581e-06 -1.604767699999999877e+02
-1.460000000000000000e+02 6.300000000000000000e+01 4.236868646528347831e-06 -7.846598299999999426e+01 1.816535961913514656e-06 -1.567228800000000035e+02
-1.460000000000000000e+02 6.600000000000000000e+01 4.238317623203432555e-06 -7.485236999999999341e+01 1.699610870030703293e-06 -1.525030299999999954e+02
-1.460000000000000000e+02 6.900000000000000000e+01 4.232397995211820865e-06 -7.118205700000000036e+01 1.573254562889794731e-06 -1.477843200000000081e+02
-1.460000000000000000e+02 7.200000000000000000e+01 4.220661278125298646e-06 -6.746228700000000345e+01 1.437371402443587359e-06 -1.424866900000000101e+02
-1.460000000000000000e+02 7.500000000000000000e+01 4.205450253026765896e-06 -6.371332699999999960e+01 1.292532583353978503e-06 -1.364387999999999863e+02
-1.460000000000000000e+02 7.800000000000000000e+01 4.189551178298468380e-06 -5.997080400000000111e+01 1.140931314155391412e-06 -1.293150500000000136e+02
-1.460000000000000000e+02 8.100000000000000000e+01 4.175870287689026163e-06 -5.628699600000000203e+01 9.878283819351445193e-07 -1.205426499999999947e+02
-1.460000000000000000e+02 8.400000000000000000e+01 4.166971211095679937e-06 -5.272973799999999756e+01 8.435513018402987318e-07 -1.092317900000000037e+02
-1.460000000000000000e+02 8.700000000000000000e+01 4.164693067693735720e-06 -4.937608500000000333e+01 7.256613626830100115e-07 -9.435639799999999866e+01
-1.460000000000000000e+02 9.000000000000000000e+01 4.169927459436256973e-06 -4.630447199999999697e+01 6.576570801992900406e-07 -7.584747500000000286e+01
-1.450000000000000000e+02 -9.000000000000000000e+01 4.852259287846222676e-06 1.433858899999999892e+02 1.213692029857208472e-06 1.090094299999999947e+02
-1.450000000000000000e+02 -8.700000000000000000e+01 4.874190512446817665e-06 1.475254400000000032e+02 1.120751941822296594e-06 1.170233699999999999e+02
-1.450000000000000000e+02 -8.400000000000000000e+01 4.923823763445922288e-06 1.514577999999999918e+02 1.025876307621148658e-06 1.261783499999999947e+02
-1.450000000000000000e+02 -8.100000000000000000e+01 5.000569872363242465e-06 1.550961700000000008e+02 9.373385960611591043e-07 1.369238200000000063e+02
-1.450000000000000000e+02 -7.800000000000000000e+01 5.101742092339795327e-06 1.583804800000000057e+02 8.668381168758912474e-07 1.495628299999999911e+02
-1.450000000000000000e+02 -7.500000000000000000e+01 5.223150021452696009e-06 1.612847600000000057e+02 8.274837996867556909e-07 1.638594699999999875e+02
-1.450000000000000000e+02 -7.200000000000000000e+01 5.359761934674656766e-06 1.638164299999999969e+02 8.286974452862959172e-07 1.787235000000000014e+02
-1.450000000000000000e+02 -6.900000000000000000e+01 5.506295316627664611e-06 1.660110200000000020e+02 8.704964412880048339e-07 -1.674093599999999924e+02
-1.450000000000000000e+02 -6.600000000000000000e+01 5.657616427243384147e-06 1.679245899999999949e+02 9.431038114275044917e-07 -1.556537099999999896e+02
-1.450000000000000000e+02 -6.300000000000000000e+01 5.809028403722035873e-06 1.696242599999999925e+02 1.032256199903697846e-06 -1.462735399999999970e+02
-1.450000000000000000e+02 -6.000000000000000000e+01 5.956401989288928618e-06 1.711812799999999868e+02 1.124318870765231828e-06 -1.389845100000000002e+02
-1.450000000000000000e+02 -5.700000000000000000e+01 6.096295359770054780e-06 1.726636599999999930e+02 1.208539918832311847e-06 -1.333487700000000018e+02
-1.450000000000000000e+02 -5.400000000000000000e+01 6.225955324544788210e-06 1.741324899999999900e+02 1.277369375844026634e-06 -1.289728200000000129e+02
-1.450000000000000000e+02 -5.100000000000000000e+01 6.343354752179645828e-06 1.756375800000000140e+02 1.326163284254315196e-06 -1.255632899999999950e+02
-1.450000000000000000e+02 -4.800000000000000000e+01 6.447101387415826813e-06 1.772155600000000106e+02 1.352795032962525858e-06 -1.229258700000000033e+02
-1.450000000000000000e+02 -4.500000000000000000e+01 6.536270245089426303e-06 1.788896400000000142e+02 1.357339538439779051e-06 -1.209540499999999952e+02
-1.450000000000000000e+02 -4.200000000000000000e+01 6.610206091025630380e-06 -1.793308000000000106e+02 1.341757402573405589e-06 -1.196191100000000063e+02
-1.450000000000000000e+02 -3.900000000000000000e+01 6.668267294436083384e-06 -1.774484099999999955e+02 1.309631160972651620e-06 -1.189639300000000048e+02
-1.450000000000000000e+02 -3.600000000000000000e+01 6.709505295548220189e-06 -1.754753100000000074e+02 1.265930898100802303e-06 -1.190964100000000059e+02
-1.450000000000000000e+02 -3.300000000000000000e+01 6.732502138002430397e-06 -1.734296799999999905e+02 1.216842865146081101e-06 -1.201740700000000004e+02
-1.450000000000000000e+02 -3.000000000000000000e+01 6.735262087873473849e-06 -1.713318099999999902e+02 1.169732347634743538e-06 -1.223696599999999961e+02
-1.450000000000000000e+02 -2.700000000000000000e+01 6.715332175257232294e-06 -1.691997200000000134e+02 1.132980669099057819e-06 -1.257987399999999951e+02
-1.450000000000000000e+02 -2.400000000000000000e+01 6.670033267318029701e-06 -1.670457299999999918e+02 1.115493387021810036e-06 -1.304136399999999867e+02
-1.450000000000000000e+02 -2.100000000000000000e+01 6.596909101523460621e-06 -1.648733100000000036e+02 1.125440397428616415e-06 -1.359082300000000032e+02
-1.450000000000000000e+02 -1.800000000000000000e+01 6.494212570814532374e-06 -1.626752799999999866e+02 1.168300331708106344e-06 -1.417328799999999944e+02
-1.450000000000000000e+02 -1.500000000000000000e+01 6.361404327767338912e-06 -1.604330999999999960e+02 1.245231218205778090e-06 -1.472684999999999889e+02
-1.450000000000000000e+02 -1.200000000000000000e+01 6.199583303921486298e-06 -1.581171400000000062e+02 1.352813722645689831e-06 -1.520488599999999906e+02
-1.450000000000000000e+02 -9.000000000000000000e+00 6.011751217385580564e-06 -1.556884400000000142e+02 1.484287397354352044e-06 -1.558634600000000034e+02
-1.450000000000000000e+02 -6.000000000000000000e+00 5.802898843745678778e-06 -1.531012000000000057e+02 1.631279956301318292e-06 -1.587153199999999913e+02
-1.450000000000000000e+02 -3.000000000000000000e+00 5.579868961255941267e-06 -1.503073899999999981e+02 1.785179948035618978e-06 -1.607222500000000025e+02
-1.450000000000000000e+02 -1.272221899999999966e-14 5.350938998736269091e-06 -1.472620699999999943e+02 1.938072414151389998e-06 -1.620377900000000011e+02
-1.450000000000000000e+02 3.000000000000000000e+00 5.125278862488199781e-06 -1.439313899999999933e+02 2.083178573585851087e-06 -1.628090599999999881e+02
-1.450000000000000000e+02 6.000000000000000000e+00 4.912114708875923060e-06 -1.403005200000000059e+02 2.215177339104633182e-06 -1.631613900000000115e+02
-1.450000000000000000e+02 9.000000000000000000e+00 4.719864164279150226e-06 -1.363817699999999888e+02 2.330325030273303552e-06 -1.631969499999999869e+02
-1.450000000000000000e+02 1.200000000000000000e+01 4.555237237231174245e-06 -1.322185699999999997e+02 2.426364258581749339e-06 -1.629981400000000065e+02
-1.450000000000000000e+02 1.500000000000000000e+01 4.422481246876469413e-06 -1.278828599999999938e+02 2.502470692652642866e-06 -1.626316300000000012e+02
-1.450000000000000000e+02 1.800000000000000000e+01 4.323032494866160936e-06 -1.234653200000000055e+02 2.558968854075851664e-06 -1.621513199999999983e+02
-1.450000000000000000e+02 2.100000000000000000e+01 4.255592158764039916e-06 -1.190593999999999966e+02 2.596979371942096831e-06 -1.615998500000000035e+02
-1.450000000000000000e+02 2.400000000000000000e+01 4.216664037482953298e-06 -1.147436500000000024e+02 2.618149851188528852e-06 -1.610079900000000066e+02
-1.450000000000000000e+02 2.700000000000000000e+01 4.201390025037013481e-06 -1.105701499999999982e+02 2.624294075552666354e-06 -1.603933100000000138e+02
-1.450000000000000000e+02 3.000000000000000000e+01 4.204477183210326822e-06 -1.065607600000000019e+02 2.617152322397179002e-06 -1.597584500000000105e+02
-1.450000000000000000e+02 3.300000000000000000e+01 4.220933402986241479e-06 -1.027101600000000019e+02 2.598235426453340856e-06 -1.590890400000000113e+02
-1.450000000000000000e+02 3.600000000000000000e+01 4.246542745200194826e-06 -9.899443599999999321e+01 2.568685889355147810e-06 -1.583538200000000131e+02
-1.450000000000000000e+02 3.900000000000000000e+01 4.278031716275770016e-06 -9.538049800000000289e+01 2.529315468278076964e-06 -1.575055299999999932e+02
-1.450000000000000000e+02 4.200000000000000000e+01 4.313020277801305671e-06 -9.183419999999999561e+01 2.480652895397918438e-06 -1.564838399999999865e+02
-1.450000000000000000e+02 4.500000000000000000e+01 4.349777074598311785e-06 -8.832658100000000445e+01 2.423047902405697278e-06 -1.552205999999999904e+02
-1.450000000000000000e+02 4.800000000000000000e+01 4.386917831559496044e-06 -8.483518399999999815e+01 2.356823174983124066e-06 -1.536450299999999913e+02
-1.450000000000000000e+02 5.100000000000000000e+01 4.423153385147757329e-06 -8.134551399999999433e+01 2.282385502186215621e-06 -1.516901000000000010e+02
-1.450000000000000000e+02 5.400000000000000000e+01 4.457126908503040006e-06 -7.784782599999999775e+01 2.200257449121168534e-06 -1.492995200000000011e+02
-1.450000000000000000e+02 5.700000000000000000e+01 4.487381570703044410e-06 -7.433479800000000637e+01 2.111013448262375935e-06 -1.464317299999999875e+02
-1.450000000000000000e+02 6.000000000000000000e+01 4.512518547825850388e-06 -7.080008399999999824e+01 2.015166802227047451e-06 -1.430607599999999877e+02
-1.450000000000000000e+02 6.300000000000000000e+01 4.531395823068208307e-06 -6.723641700000000299e+01 1.912916441789678824e-06 -1.391748800000000017e+02
-1.450000000000000000e+02 6.600000000000000000e+01 4.543478737616762007e-06 -6.363714999999999833e+01 1.804068402111772516e-06 -1.347634099999999933e+02
-1.450000000000000000e+02 6.900000000000000000e+01 4.549037322433747417e-06 -5.999855000000000160e+01 1.688044922686120067e-06 -1.297998800000000017e+02
-1.450000000000000000e+02 7.200000000000000000e+01 4.549267768272100628e-06 -5.632346199999999925e+01 1.564308841679709835e-06 -1.242107000000000028e+02
-1.450000000000000000e+02 7.500000000000000000e+01 4.546267648640120112e-06 -5.262698199999999815e+01 1.433090113719396427e-06 -1.178395199999999932e+02
